ID,1_with_prob,2_with_prob,3_with_prob,4_with_prob,5_with_prob,6_with_prob,7_with_prob,8_with_prob,9_with_prob,10_with_prob,11_with_prob,12_with_prob,13_with_prob,14_with_prob,15_with_prob,16_with_prob,17_with_prob,18_with_prob,19_with_prob,20_with_prob,21_with_prob,22_with_prob,23_with_prob,24_with_prob,25_with_prob,26_with_prob,27_with_prob,28_with_prob,29_with_prob,30_with_prob,31_with_prob,32_with_prob,33_with_prob,34_with_prob,35_with_prob,36_with_prob,37_with_prob,38_with_prob
267,3.00514,3.00514,3.00514,3.00514,3.00514,3.05596,3.17579,3.19499,3.21164,3.23577,3.4473,3.11977,3.36691,3.00774,3.56766,3.37755,3.09948,3.36193,3.39749,3.27464,3.13139,3.50755,3.24206,3.629,3.27411,3.20256,3.26159,3.33074,3.34191,3.34549,3.53183,3.38609,3.19551,3.25104,3.26615,3.27127,3.01663,3.1897
268,0.91511,0.91511,0.91511,0.91511,0.91511,1.23602,1.42576,1.50908,1.52665,1.53463,1.60456,1.49627,1.57798,1.45924,1.64435,1.5815,1.48957,1.57634,1.58809,1.54748,1.50012,1.62448,1.53671,1.66463,1.5473,1.52365,1.54316,1.56602,1.56972,1.5709,1.63251,1.58432,1.52131,1.53968,1.54467,1.54636,1.46218,1.51939
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2.73863,2.73863,2.73863,2.73863,2.73863,2.65074,2.68564,2.65974,2.641,2.65831,2.81,2.57512,2.75236,2.49478,2.89632,2.75998,2.56057,2.74878,2.77429,2.68618,2.58345,2.85321,2.66282,2.94031,2.6858,2.6345,2.67682,2.72642,2.73442,2.73699,2.87063,2.76611,2.62943,2.66926,2.6801,2.68377,2.50116,2.62527
271,2.53094,2.53094,2.53094,2.53094,2.53094,2.40782,2.17565,2.66473,2.12034,2.13619,2.32982,2.16398,2.65508,1.7529,2.81663,2.65935,1.99649,2.81393,2.543,2.40325,2.04569,2.73479,2.78303,2.76152,2.43468,2.11278,2.21387,2.52787,2.23937,2.2308,2.53264,2.47877,2.16242,2.11416,2.5443,2.30394,1.90915,2.16769
272,0.0153,0.0153,0.0153,0.0153,0.0153,0.01509,0.01519,0.0151,0.01509,0.01515,0.01575,0.01483,0.01553,0.01451,0.01609,0.01556,0.01477,0.01551,0.01561,0.01526,0.01486,0.01592,0.01517,0.01627,0.01526,0.01506,0.01523,0.01542,0.01545,0.01547,0.01599,0.01558,0.01504,0.0152,0.01524,0.01526,0.01454,0.01502
273,0.0032,0.0032,0.0032,0.0032,0.0032,0.00316,0.00318,0.00316,0.00316,0.00318,0.0033,0.0031,0.00325,0.00304,0.00337,0.00326,0.00309,0.00325,0.00327,0.0032,0.00311,0.00334,0.00318,0.00341,0.0032,0.00315,0.00319,0.00323,0.00324,0.00324,0.00335,0.00326,0.00315,0.00318,0.00319,0.00319,0.00304,0.00315
274,0.04764,0.04764,0.04764,0.04764,0.04764,0.04301,0.03657,0.04696,0.03431,0.03467,0.03906,0.0353,0.04643,0.02598,0.05001,0.04653,0.0315,0.05004,0.04389,0.04072,0.03262,0.04824,0.04934,0.04885,0.04144,0.03414,0.03643,0.04355,0.03701,0.03681,0.04366,0.04244,0.03526,0.03417,0.04392,0.03847,0.02952,0.03538
275,3.48673,3.48673,3.48673,3.48673,3.48673,3.54245,3.69815,3.48246,3.4788,3.64769,3.66795,3.37628,3.40202,3.44068,3.90827,3.73956,3.4135,3.46191,3.48707,3.33068,3.38103,3.64728,3.67511,3.63173,3.49965,3.45024,3.49391,3.75705,3.48621,3.61075,3.76137,3.41614,3.20476,3.25497,3.74461,3.51513,3.39383,3.70881
276,1.30531,1.30531,1.30531,1.30531,1.30531,1.532,1.61365,1.60812,1.63723,1.64533,1.71635,1.60639,1.68936,1.56878,1.75676,1.69293,1.59958,1.68769,1.69963,1.65838,1.61029,1.73658,1.64745,1.77735,1.65821,1.63419,1.654,1.67722,1.68097,1.68217,1.74473,1.6958,1.63182,1.65046,1.65553,1.65725,1.57176,1.62987
277,0.00128,0.00128,0.00128,0.00128,0.00128,0.00116,0.00099,0.00127,0.00093,0.00094,0.00106,0.00096,0.00125,0.00071,0.00135,0.00126,0.00086,0.00135,0.00119,0.0011,0.00089,0.0013,0.00133,0.00132,0.00112,0.00093,0.00099,0.00118,0.001,0.001,0.00118,0.00115,0.00096,0.00093,0.00119,0.00104,8e-04,0.00096
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.69715,0.69715,0.69715,0.69715,0.69715,0.68157,0.68618,0.69922,0.68526,0.69945,0.74478,0.73112,0.75059,0.67678,0.84271,0.74891,0.66733,0.73476,0.7318,0.69141,0.67957,0.75767,0.7338,0.75153,0.74018,0.66119,0.75492,0.70361,0.70264,0.75645,0.7418,0.75444,0.71247,0.75441,0.72035,0.68147,0.67741,0.67417
280,2.12006,2.12006,2.12006,2.12006,2.12006,2.10934,2.15971,2.1437,2.14141,2.15489,2.27304,2.0901,2.22814,2.02753,2.34027,2.23408,2.07877,2.22536,2.24522,2.1766,2.09659,2.30669,2.15841,2.37453,2.17631,2.13635,2.16931,2.20794,2.21418,2.21618,2.32026,2.23885,2.1324,2.16342,2.17186,2.17472,2.03249,2.12916
281,3.01431,3.01431,3.01431,3.01431,3.01431,2.78325,2.43493,2.85588,2.14016,2.15789,2.37441,2.18897,2.73812,1.7293,2.91877,2.74289,2.00168,2.91575,2.61279,2.45652,2.0567,2.82725,2.88119,2.85714,2.49166,2.13171,2.24475,2.59586,2.27327,2.26369,2.60121,2.54097,2.18723,2.13326,2.61425,2.34547,1.90402,2.19312
282,2.566,2.566,2.566,2.566,2.566,2.58672,2.6633,2.67917,2.68928,2.70444,2.83732,2.63157,2.78683,2.5612,2.91294,2.79351,2.61883,2.7837,2.80604,2.72886,2.63887,2.87517,2.7084,2.95147,2.72853,2.68358,2.72066,2.7641,2.77112,2.77337,2.89043,2.79887,2.67915,2.71404,2.72353,2.72675,2.56678,2.6755
283,2.78166,2.78166,2.78166,2.78166,2.78166,2.64781,2.39252,2.94788,2.32757,2.34561,2.56591,2.37723,2.93598,1.90952,3.11979,2.94084,2.18667,3.11672,2.80847,2.64946,2.24265,3.02668,3.08156,3.05709,2.68522,2.31897,2.43399,2.79124,2.463,2.45326,2.79668,2.73539,2.37546,2.32055,2.80995,2.53646,2.0873,2.38145
284,0.19111,0.19111,0.19111,0.19111,0.19111,0.19394,0.20185,0.19089,0.19071,0.19929,0.20032,0.1855,0.18681,0.18877,0.21253,0.20396,0.18739,0.18985,0.19113,0.18318,0.18574,0.19927,0.20068,0.19848,0.19177,0.18926,0.19148,0.20485,0.19108,0.19741,0.20507,0.18752,0.17678,0.17933,0.20421,0.19255,0.18639,0.2024
285,2.66331,2.66331,2.66331,2.66331,2.66331,2.5256,2.26652,2.82802,2.19991,2.21809,2.44001,2.24994,2.8128,1.77879,2.99796,2.8177,2.05797,2.99487,2.68435,2.52417,2.11437,2.90416,2.95945,2.9348,2.56019,2.19125,2.30712,2.667,2.33634,2.32653,2.67247,2.61073,2.24815,2.19284,2.68584,2.41034,1.95787,2.25419
286,1.37283,1.37283,1.37283,1.37283,1.37283,1.27364,1.12893,1.4062,1.0892,1.0982,1.2082,1.11399,1.39298,0.88046,1.48476,1.39541,1.01884,1.48323,1.32931,1.24992,1.04679,1.43827,1.46567,1.45345,1.26778,1.0849,1.14233,1.32071,1.15682,1.15195,1.32343,1.29282,1.11311,1.08569,1.33005,1.1935,0.96922,1.1161
287,0.77254,0.77254,0.77254,0.77254,0.77254,0.7386,0.72757,0.73517,0.71213,0.72824,0.77967,0.76418,0.78626,0.70251,0.89079,0.78436,0.6918,0.76831,0.76495,0.71911,0.70568,0.7943,0.76722,0.78733,0.77445,0.68482,0.79117,0.73296,0.73185,0.79291,0.77629,0.79063,0.74301,0.7906,0.75195,0.70784,0.70323,0.69956
288,2.40673,2.40673,2.40673,2.40673,2.40673,2.39332,2.4451,2.44831,2.45761,2.47183,2.59646,2.40348,2.5491,2.33748,2.66737,2.55536,2.39153,2.54616,2.56711,2.49473,2.41033,2.63195,2.47554,2.70351,2.49442,2.45226,2.48704,2.52778,2.53436,2.53647,2.64626,2.56039,2.4481,2.48083,2.48973,2.49275,2.34272,2.44468
289,0.00683,0.00683,0.00683,0.00683,0.00683,0.0068,0.00636,0.00664,0.00664,0.00708,0.00675,0.00619,0.00553,0.0069,0.00658,0.00646,0.00668,0.00611,0.00669,0.00625,0.00637,0.00673,0.00624,0.00633,0.00642,0.00637,0.00684,0.00621,0.00699,0.00638,0.00636,0.00631,0.00681,0.00673,0.00589,0.00637,0.00618,0.00623
290,3.62904,3.62904,3.62904,3.62904,3.12904,4.41994,3.45207,3.60296,5.07539,5.28113,3.64975,4.52494,2.67838,4.6764,3.80841,4.49559,4.05733,4.24192,5.19665,4.43178,4.59325,3.78086,3.30984,5.27434,3.99226,5.00882,4.56721,2.99981,4.06002,3.76584,4.93348,3.5117,4.59652,4.81393,3.63651,3.82994,3.64042,4.875
291,3.93296,3.93296,3.93296,3.93296,3.93296,3.91372,3.62696,3.81269,3.81224,4.09926,3.8799,3.51626,3.09113,3.97934,3.77208,3.69696,3.83497,3.46407,3.84285,3.55805,3.63606,3.86818,3.55258,3.60839,3.66692,3.63568,3.9377,3.53352,4.03555,3.64358,3.63099,3.59555,3.91928,3.86835,3.3256,3.63512,3.51423,3.54253
292,0.06654,0.06654,0.06654,0.06654,0.06654,0.06734,0.0645,0.06491,0.06956,0.07059,0.06412,0.0684,0.0596,0.06939,0.06679,0.06454,0.06853,0.06558,0.06502,0.06748,0.06768,0.06514,0.0619,0.06707,0.06552,0.06581,0.06998,0.06116,0.06497,0.06535,0.06457,0.06434,0.06543,0.06754,0.06422,0.06673,0.06293,0.06716
293,3.2017,3.2017,3.2017,3.2017,3.2017,3.47796,3.10808,3.14837,3.43433,3.91806,2.95933,3.09385,2.87761,3.85923,3.42736,3.15506,3.36098,3.05737,3.29855,3.41593,3.28717,3.09976,3.039,3.30401,3.00086,3.32525,3.34405,2.97774,3.3867,3.41865,3.13787,2.88546,3.22201,3.62975,3.17718,3.12125,3.28332,3.39404
294,3.03551,3.03551,3.03551,3.03551,3.03551,3.16899,3.05175,3.16144,3.49225,3.55531,3.15885,3.42116,2.88129,3.4819,3.32226,3.18431,3.42905,3.24794,3.21377,3.36484,3.37681,3.22136,3.02228,3.33951,3.24441,3.26198,3.51772,2.97731,3.2105,3.23426,3.18616,3.17234,3.23904,3.36829,3.16494,3.3185,3.08549,3.34473
295,1.76406,1.76406,1.76406,1.76406,1.76406,1.89109,1.88623,1.94637,2.10492,2.13486,1.94665,2.07118,1.8149,2.10001,2.02423,1.95874,2.07492,1.98895,1.97273,2.04444,2.05012,1.97633,1.88183,2.03241,1.98727,1.99561,2.11702,1.86048,1.97118,1.98245,1.95962,1.95306,1.98472,2.04608,1.94955,2.02244,1.91183,2.0349
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2.7301,2.7301,2.7301,2.7301,2.7301,3.03469,2.79911,2.9158,3.22064,3.62503,2.82355,2.93601,2.75524,3.57585,3.21482,2.98718,3.15933,2.90552,3.10714,3.20526,3.09762,2.94095,2.89016,3.1117,2.85827,3.12946,3.14517,2.83895,3.18083,3.20754,2.97281,2.7618,3.04315,3.38401,3.00567,2.95892,3.0944,3.18697
298,1.48477,1.48477,1.48477,1.48477,1.48477,1.61753,1.25806,1.28157,1.72312,1.7832,1.3068,1.56237,1.02313,1.6066,1.35313,1.5538,1.42582,1.47972,1.75853,1.53517,1.58232,1.34508,1.20754,1.78122,1.40682,1.70368,1.57472,1.117,1.42661,1.3407,1.68168,1.26648,1.58328,1.64676,1.30293,1.35942,1.30407,1.6646
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2.09685,2.09685,2.09685,2.09685,2.09685,2.16379,2.09517,2.12294,2.2763,2.3068,2.1151,2.24193,1.98089,2.2713,2.19411,2.12741,2.24575,2.15818,2.14166,2.2147,2.22049,2.14532,2.04907,2.20245,2.15647,2.16497,2.28862,2.02732,2.14008,2.15156,2.1283,2.12162,2.15387,2.21637,2.11804,2.1923,2.07963,2.20498
301,0.20707,0.20707,0.20707,0.20707,0.20707,0.20617,0.1928,0.20146,0.20144,0.21482,0.2046,0.18764,0.16783,0.20923,0.19957,0.19607,0.2025,0.18521,0.20287,0.18959,0.19323,0.20405,0.18934,0.19194,0.19467,0.19321,0.20729,0.18845,0.21185,0.19358,0.19299,0.19134,0.20643,0.20406,0.17876,0.19318,0.18755,0.18887
302,2.31482,2.31482,2.31482,2.31482,2.31482,2.85809,2.27653,2.29687,3.11309,3.21974,2.37408,2.82775,1.87054,2.90626,2.45632,2.81254,2.58535,2.68104,3.17595,2.77946,2.86316,2.44204,2.19787,3.21622,2.55162,3.07858,2.84966,2.03716,2.58675,2.43425,3.03953,2.30251,2.86486,2.97755,2.36721,2.46748,2.36924,3.00921
303,3.68689,3.68689,3.68689,3.68689,3.68689,3.82413,3.71104,3.82888,4.21742,4.29523,3.80603,4.1297,3.46355,4.20465,4.00767,3.83745,4.13944,3.91597,3.87381,4.06022,4.07498,3.88317,3.63753,4.02895,3.91162,3.93329,4.24886,3.58203,3.86978,3.89908,3.83973,3.82268,3.90499,4.06447,3.81355,4.00304,3.71552,4.0354
304,3.88764,3.88764,3.88764,3.88764,3.88764,4.12526,4.01757,4.13004,4.56602,4.6539,4.10139,4.46695,3.71458,4.5516,4.32913,4.13688,4.47795,4.22555,4.17794,4.38847,4.40515,4.18851,3.91108,4.35316,4.22064,4.24512,4.60153,3.8484,4.17338,4.20648,4.13945,4.1202,4.21315,4.39327,4.10988,4.32389,3.99916,4.36045
305,1.79772,1.79772,1.79772,1.79772,1.79772,1.91534,1.43025,1.44393,1.97793,2.05149,1.46815,1.7811,1.12081,1.83526,1.52489,1.7706,1.61389,1.6799,2.02129,1.74779,1.80553,1.51503,1.34661,2.04907,1.59063,1.95412,1.79621,1.23575,1.61485,1.50966,1.92718,1.41879,1.8067,1.88443,1.46342,1.53258,1.46482,1.90627
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,3.61151,3.61151,3.61151,3.61151,3.61151,3.94485,2.97364,3.04609,4.21342,4.37024,3.12677,3.79386,2.38636,3.9093,3.2477,3.77148,3.43743,3.57813,4.30585,3.72285,3.84593,3.2267,2.86768,4.36507,3.38783,4.16268,3.82608,2.63137,3.43948,3.21525,4.10526,3.02154,3.84842,4.01413,3.11668,3.26411,3.11966,4.06068
308,6.27924,6.27924,6.27924,6.27924,6.27924,6.45407,6.11319,6.19305,6.80401,6.9422,6.07337,6.64822,5.46511,6.78132,6.43148,6.12917,6.66551,6.26861,6.19374,6.52481,6.55103,6.21036,5.77409,6.46928,6.26089,6.29939,6.85984,5.67553,6.18657,6.23862,6.13321,6.10294,6.24911,6.53236,6.08671,6.42325,5.91261,6.48073
309,3.56925,3.56925,3.56925,3.56925,3.56925,3.69479,3.57132,3.62862,3.92981,3.99397,3.59062,3.85749,3.30825,3.91928,3.75687,3.61653,3.86552,3.68126,3.6465,3.8002,3.81237,3.65422,3.45169,3.77442,3.67767,3.69555,3.95573,3.40593,3.64318,3.66734,3.61841,3.60435,3.67221,3.8037,3.59682,3.75305,3.51599,3.77974
310,0.28559,0.28559,0.28559,0.28559,0.28559,0.34675,0.3509,0.3531,0.38979,0.39544,0.35991,0.38342,0.33504,0.38887,0.37456,0.3622,0.38413,0.3679,0.36484,0.37838,0.37945,0.36552,0.34768,0.37611,0.36758,0.36916,0.39208,0.34365,0.36454,0.36667,0.36236,0.36112,0.3671,0.37868,0.36046,0.37422,0.35334,0.37657
311,0.73018,0.73018,0.73018,0.73018,0.73018,0.79339,0.60672,0.61263,0.83571,0.86621,0.62437,0.75411,0.48037,0.77656,0.64789,0.74976,0.68479,0.71215,0.85368,0.7403,0.76424,0.64381,0.57398,0.8652,0.67514,0.82584,0.76038,0.52802,0.68519,0.64158,0.81467,0.60391,0.76472,0.79695,0.62241,0.65108,0.62299,0.806
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1.5,1.5,1.5,1.5,0,3.35335,2.53698,2.60504,3.57896,3.71212,2.65629,3.22271,2.02761,3.32073,2.75897,3.20372,2.92007,3.03954,3.65744,3.16242,3.26692,2.74114,2.4363,3.70773,2.87796,3.53588,3.25007,2.23564,2.92181,2.73142,3.48712,2.56694,3.26904,3.40974,2.64772,2.77291,2.65025,3.44927
314,2.63709,2.63709,2.63709,2.63709,2.63709,2.5082,4.98536,2.35534,2.48897,2.45255,2.53198,2.21392,2.41577,2.28313,2.31703,2.26927,2.45486,2.53209,2.53894,2.34245,2.46169,2.53372,2.23488,2.36531,2.49913,2.26711,2.48344,2.37562,2.83326,2.29604,2.30601,2.52217,2.2092,2.3389,2.35868,2.54312,2.38889,2.79797
315,1.86671,1.86671,1.86671,1.86671,1.86671,1.92303,3.78049,1.59259,1.85821,1.52431,1.47919,1.47793,1.86876,1.65107,1.74101,1.29351,1.86759,1.80941,1.58483,1.5749,2.08498,1.56949,1.37262,1.99016,1.67451,1.152,1.76948,1.8324,2.11541,1.48478,1.40521,2.0655,1.17771,1.84298,1.85388,2.04129,1.5229,1.89754
316,1.99595,1.99595,1.99595,1.99595,1.99595,2.06835,4.12245,1.80016,2.05125,1.73562,1.69297,1.69178,2.06123,1.85544,1.94047,1.51745,2.06012,2.00513,1.79283,1.78344,2.26561,1.77833,1.59222,2.17599,1.8776,1.38368,1.96738,2.02686,2.29438,1.69825,1.62303,2.2472,1.40798,2.03685,2.04716,2.22432,1.73429,2.08843
317,1.09059,1.09059,1.09059,1.09059,1.09059,1.10403,2.21427,1.11687,1.16142,1.06476,1.09555,1.08418,1.0991,1.1003,1.10109,1.04056,1.12991,1.12723,1.11771,1.09514,1.09345,1.09803,1.06,1.08727,1.14159,1.03848,1.10096,1.08686,1.16983,1.08631,1.05062,1.18421,1.01909,1.13982,1.11425,1.15572,1.08252,1.15341
318,1.97685,1.97685,1.97685,1.97685,1.97685,2.00091,3.85958,1.62311,1.88708,1.55526,1.51042,1.50917,1.89757,1.68123,1.77061,1.3259,1.8964,1.83859,1.6154,1.60554,2.11244,1.60016,1.40451,2.01821,1.70452,1.18527,1.7989,1.86143,2.14268,1.51598,1.4369,2.09308,1.21082,1.87194,1.88277,2.06902,1.55386,1.92617
319,1.46961,1.46961,1.46961,1.46961,1.46961,1.45281,2.87612,1.51992,1.37619,1.42168,1.40387,1.42691,1.42012,1.43067,1.33934,1.47242,1.47664,1.43007,1.42107,1.40538,1.42328,1.36883,1.40944,1.4857,1.33871,1.42874,1.4041,1.53482,1.40803,1.34824,1.54257,1.30598,1.48493,1.44859,1.51333,1.40176,1.51976,1.4601
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1.58128,1.58128,1.58128,1.58128,1.58128,2.17692,4.7999,2.10455,2.41999,2.02347,1.96989,1.9684,2.43253,2.174,2.28082,1.74939,2.43113,2.36205,2.09535,2.08356,2.6893,2.07713,1.84333,2.5767,2.20184,1.58133,2.31463,2.38935,2.72544,1.97653,1.88203,2.66616,1.61187,2.40191,2.41485,2.63741,2.0218,2.46671
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,3.52165,3.52165,3.52165,3.52165,3.52165,3.29842,6.49805,3.06594,3.26344,3.2096,3.32701,2.85691,3.15525,2.95921,3.00931,2.93872,3.21302,3.32716,3.33729,3.04688,3.22311,3.32958,2.8879,3.08067,3.27845,2.93554,3.25526,3.09591,3.77229,2.97829,2.99303,3.31251,2.84995,3.04164,3.07087,3.34347,3.11552,3.72013
327,0.01804,0.01804,0.01804,0.01804,0.01804,0.017,0.03288,0.01686,0.0166,0.01715,0.01495,0.01635,0.01533,0.01567,0.01534,0.01662,0.01682,0.0172,0.01584,0.01697,0.01716,0.0151,0.016,0.01691,0.01535,0.01656,0.01604,0.01867,0.01552,0.01562,0.01696,0.01491,0.01582,0.01595,0.01729,0.01616,0.01836,0.01669
328,1.75018,1.75018,1.75018,1.75018,1.75018,1.69691,3.48314,1.67563,1.77313,1.74656,1.80452,1.57244,1.71972,1.62294,1.64767,1.61282,1.74824,1.80459,1.8096,1.66622,1.75322,1.80579,1.58773,1.6829,1.78055,1.61125,1.7691,1.69043,2.02435,1.63236,1.63963,1.79736,1.569,1.66364,1.67806,1.81264,1.70011,1.9986
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2.2257,2.2257,2.2257,2.2257,2.2257,2.56445,5.07206,2.14272,2.52155,2.08049,2.02089,2.01923,2.5355,2.24793,2.36674,1.77561,2.53395,2.4571,2.16044,2.14732,2.82111,2.14018,1.88011,2.69587,2.2789,1.58868,2.40435,2.48747,2.86131,2.02827,1.92316,2.79538,1.62264,2.50144,2.51584,2.7634,2.07863,2.57352
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0.03022,0.03022,0.03022,0.03022,0.03022,0.02995,0.05943,0.03102,0.02873,0.02945,0.02917,0.02954,0.02943,0.0296,0.02814,0.03026,0.03033,0.02959,0.02944,0.02919,0.02948,0.02861,0.02926,0.03047,0.02813,0.02957,0.02917,0.03126,0.02924,0.02828,0.03138,0.02761,0.03046,0.02988,0.03091,0.02914,0.03102,0.03007
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0.01127,0.01127,0.01127,0.01127,0.01127,0.01037,0.02228,0.01063,0.01146,0.01029,0.00992,0.01052,0.01141,0.01071,0.01015,0.01035,0.01063,0.01041,0.011,0.01127,0.0112,0.01065,0.01041,0.01061,0.01118,0.01049,0.01067,0.0108,0.0119,0.0106,0.0104,0.01107,0.00913,0.0103,0.01145,0.01111,0.00977,0.01157
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0.25029,0.25029,0.25029,0.25029,0.25029,0.24807,0.49225,0.25692,0.23796,0.24396,0.24162,0.24466,0.24376,0.24515,0.2331,0.25066,0.25111,0.24507,0.24388,0.24181,0.24418,0.23699,0.24235,0.25241,0.23302,0.2449,0.24165,0.25889,0.24216,0.23428,0.25991,0.2287,0.25231,0.24751,0.25605,0.24134,0.2569,0.24903
340,1.08877,1.08877,1.08877,1.08877,1.08877,1.04424,2.10811,1.01221,1.07034,1.0545,1.08906,0.95069,1.0385,0.9808,0.99554,0.97477,1.05551,1.0891,1.09208,1.0066,1.05847,1.08981,0.95981,1.01655,1.07476,0.97383,1.06794,1.02103,1.22012,0.98641,0.99075,1.08479,0.94864,1.00506,1.01366,1.0939,1.02681,1.20477
341,2.34772,2.34772,2.34772,2.34772,2.34772,3.31004,2.87036,2.15597,2.44879,2.29834,3.26382,2.1985,2.3004,2.48673,2.37454,2.38006,2.94055,0,2.62294,3.14003,2.12528,3.34182,2.58283,3.22404,2.45768,2.93862,2.62135,1.76276,2.33318,2.73063,2.7774,2.8808,3.18463,2.30959,2.9232,3.10541,3.06926,3.11177
342,3.18289,3.18289,3.18289,3.18289,2.68289,3.88737,3.40364,2.53541,2.9083,2.72017,3.92746,2.59533,2.72275,2.95575,2.81545,2.82236,3.52322,0,3.12607,3.77267,2.50377,4.025,3.07591,3.87772,2.91941,3.5208,3.12408,2.05045,2.76374,3.26072,3.31922,3.44851,3.82844,2.73423,3.50153,3.72938,3.68416,3.73733
343,3.3677,3.3677,3.3677,3.3677,3.3677,3.99001,3.22181,3.09434,3.42982,2.93472,3.41195,3.03181,3.42713,3.15367,3.30415,3.00331,3.24722,0,3.40015,3.1691,2.96718,3.32337,3.04188,3.44438,3.13371,3.30774,3.37627,3.01708,3.13683,3.09435,3.35198,3.18506,3.3431,3.06186,3.36055,3.40697,3.62584,3.3981
344,2.35507,2.35507,2.35507,2.35507,2.35507,2.66176,2.52023,2.35398,2.53464,2.49212,2.79932,2.44084,2.52704,2.5925,2.43247,2.48285,2.53793,0,2.51833,2.50161,2.41786,2.60692,2.54162,2.71183,2.52578,2.63254,2.66842,2.35177,2.51604,2.54404,2.54366,2.50034,2.55368,2.49866,2.72932,2.61052,2.62669,2.61818
345,0.40975,0.40975,0.40975,0.40975,0.40975,0.44655,0.43826,0.42744,0.45165,0.44728,0.47884,0.44201,0.45087,0.45759,0.44115,0.44633,0.45198,0,0.44997,0.44825,0.43965,0.45907,0.45236,0.46985,0.45074,0.46171,0.46539,0.43286,0.44974,0.45261,0.45257,0.44812,0.4536,0.44795,0.47165,0.45944,0.4611,0.46023
346,0.02245,0.02245,0.02245,0.02245,0.02245,0.0321,0.02798,0.02061,0.02323,0.0217,0.03196,0.02081,0.02172,0.02378,0.02247,0.02189,0.02823,0,0.025,0.03026,0.01994,0.03231,0.0251,0.03186,0.02332,0.02819,0.02488,0.01641,0.02211,0.02609,0.02609,0.02805,0.03071,0.0218,0.02805,0.03019,0.02954,0.03012
347,0.00589,0.00589,0.00589,0.00589,0.00589,0.00708,0.00683,0.00624,0.00638,0.00631,0.00662,0.00619,0.00598,0.00637,0.00618,0.00675,0.00681,0,0.00699,0.00636,0.00625,0.00633,0.00642,0.00664,0.00673,0.00637,0.00668,0.00629,0.00664,0.00611,0.00639,0.00646,0.00637,0.00636,0.00684,0.00623,0.00673,0.0068
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0.04842,2.4487,0,2.90987,3.04581,3.00909,3.30912,3.20548,3.47559,3.18036,3.34978,3.40672,2.90422,3.1649,3.20933,3.20873,3.13998,3.22463,3.13731,3.50336,3.31482,3.34049,3.32698
